>NC_058066.1
start	end
1408929	1408944
1432751	1432764
1434384	1434398
1445308	1445314
1450209	1450223
1462213	1462228
1463750	1463764
1469136	1469142
1469762	1469780
1474675	1474687
1480578	1480592
1487767	1487782
1495412	1495422
1495781	1495794
1498092	1498108
1503835	1503851
1521232	1521244
1529205	1529217
1544048	1544056
1547609	1547627
>NW_025322622.1
start	end
11582	11596
15104	15122
23244	23258
67202	67214
73298	73310
79223	79230
85241	85247
116120	116131
120247	120263
127593	127605
140737	140752
142725	142738
143319	143333
145391	145408
151525	151541
156250	156264
175584	175591
175787	175801
190651	190665
195944	195962
207226	207243
210293	210303
213492	213505
215380	215400
216752	216766
217020	217034
217869	217878
219750	219761
228183	228198
228646	228655
230574	230590
231077	231091
231132	231139
238938	238954
268508	268525
286228	286241
307956	307969
326521	326538
341220	341233
346676	346689
374797	374811
405741	405752
409394	409410
414615	414626
448063	448076
452724	452738
452993	453004
480955	480972
483370	483387
491191	491208
507723	507729
507733	507739
513428	513438
534185	534191
569559	569571
574670	574687
577067	577078
598169	598175
600843	600861
601054	601071
609623	609640
611438	611443
611942	611958
654720	654731
675902	675919
688037	688047
692962	692977
711112	711134
713475	713486
759597	759609
761172	761186
761428	761433
761435	761447
769527	769543
772280	772295
785497	785502
805227	805235
818459	818475
822480	822493
836377	836394
844413	844427
855531	855548
859335	859350
868270	868284
868699	868708
869040	869055
876764	876787
879422	879428
881419	881434
881648	881661
884767	884781
906079	906095
915862	915877
916174	916188
930866	930873
932438	932444
940447	940461
946994	947009
952196	952215
960638	960657
961068	961078
974378	974383
976443	976458
983617	983622
983625	983630
1007028	1007044
1007259	1007276
1021110	1021127
1023604	1023618
1033261	1033274
1036818	1036832
1037026	1037031
1037524	1037537
1039695	1039700
1039864	1039870
1041766	1041786
1041841	1041857
1048376	1048389
1050415	1050428
1070191	1070197
1097324	1097330
1098574	1098589
1100133	1100149
1104001	1104016
1113024	1113034
1123032	1123048
1123117	1123128
1125257	1125274
1135944	1135960
1146575	1146587
1169332	1169345
1170129	1170143
1174639	1174654
1174890	1174906
1175018	1175023
1179085	1179101
1180515	1180520
1180682	1180695
1181039	1181055
1181108	1181125
1184225	1184238
1190950	1190962
1216686	1216696
1265335	1265350
1277228	1277240
1279524	1279542
1282138	1282150
1299171	1299188
1304986	1305002
1318204	1318217
1320306	1320321
1320519	1320531
1321795	1321809
1326724	1326738
1326936	1326949
1327361	1327374
1328212	1328225
1341519	1341536
1359984	1360003
1360040	1360054
1360279	1360293
1360441	1360457
1360569	1360588
1363760	1363773
1400998	1401013
1402296	1402311
1402525	1402538
1402983	1402995
1403986	1404003
1427403	1427419
1443956	1443971
1451201	1451218
1452317	1452333
1463714	1463728
1510059	1510078
1521067	1521079
>NW_025322623.1
start	end
18897	18912
24388	24402
32680	32685
37102	37116
38363	38377
42718	42734
42758	42771
44886	44898
45631	45640
46302	46319
49736	49748
51088	51098
53691	53709
58513	58527
63269	63283
63347	63359
65161	65177
66341	66351
70923	70928
70932	70939
74869	74885
75348	75362
76439	76451
77214	77226
102336	102349
102990	103005
104758	104772
107143	107156
109096	109113
117936	117954
118254	118277
118403	118424
120008	120026
134451	134468
135042	135059
136288	136303
136532	136545
139943	139961
150128	150142
150449	150464
150613	150631
152046	152062
152709	152720
156515	156525
157046	157062
157125	157138
157915	157928
158293	158298
159839	159854
163190	163205
170856	170867
172160	172175
177091	177096
177651	177668
184603	184619
186698	186711
187536	187549
190649	190664
191161	191176
195828	195845
226522	226536
228446	228458
232664	232676
234397	234409
238781	238792
241018	241029
243045	243056
245227	245242
245524	245538
245562	245576
246207	246221
268734	268749
269463	269470
271133	271149
291532	291547
297517	297533
297545	297564
302322	302337
303715	303730
303799	303815
307558	307573
366601	366615
405232	405243
414328	414340
424462	424483
430259	430273
436558	436572
436731	436736
438231	438243
439762	439774
454764	454781
474795	474808
511795	511810
518887	518900
521241	521247
522727	522733
529041	529046
536104	536118
537595	537610
547026	547031
549972	549989
567424	567431
570458	570477
577406	577411
588195	588208
593200	593215
600301	600314
601565	601580
603184	603198
604388	604398
605259	605272
606695	606712
606878	606894
606920	606937
607376	607388
607919	607934
607995	608013
608398	608415
608601	608617
609088	609102
609643	609662
611437	611455
612198	612209
612678	612690
615686	615707
616318	616330
616753	616763
617043	617049
617423	617439
620121	620136
620533	620545
621884	621902
622759	622777
623012	623028
623378	623390
623643	623658
623749	623767
623792	623808
624042	624056
645825	645840
649098	649116
651008	651014
658496	658509
659240	659253
664939	664953
689431	689456
689458	689476
698987	699002
699733	699745
721293	721310
731167	731184
732965	732977
752482	752501
753090	753107
755664	755680
756862	756868
761280	761296
777874	777885
782902	782916
783759	783775
807429	807445
821106	821123
823165	823181
825252	825263
825672	825688
827316	827327
831616	831627
839324	839334
841126	841139
852005	852019
855142	855159
858685	858703
858708	858723
862434	862439
865074	865088
867321	867338
867597	867613
869142	869154
882355	882372
884403	884415
894580	894598
905868	905882
916088	916105
920120	920133
920946	920966
930478	930490
944720	944735
962015	962031
962759	962774
968962	968975
971707	971726
971732	971747
974153	974158
976592	976604
995514	995532
1017483	1017492
1021480	1021489
1029044	1029062
1033349	1033362
1038070	1038087
1038267	1038285
1053971	1053985
1054896	1054901
1055192	1055210
1055342	1055359
1055688	1055698
1056412	1056423
1056479	1056496
1061600	1061612
1065008	1065023
1068107	1068129
1068149	1068165
1069677	1069694
1069715	1069736
1070164	1070179
1073612	1073628
1073724	1073737
1079059	1079073
1083954	1083971
1084082	1084097
1084871	1084884
1087672	1087689
1120012	1120024
1135276	1135292
1141288	1141295
1160857	1160877
1168387	1168402
1177729	1177745
1178219	1178232
1178547	1178569
1182049	1182064
1182214	1182231
1188457	1188469
1188748	1188753
1188755	1188760
1190457	1190473
1203944	1203959
1206881	1206896
1227798	1227818
1233653	1233666
1234902	1234922
1237225	1237230
1237232	1237238
1238905	1238917
1239819	1239830
1255288	1255300
1257955	1257972
1270418	1270431
1271033	1271043
1288455	1288465
1296681	1296694
1301044	1301061
1302016	1302031
1302618	1302635
1305483	1305490
1315350	1315369
1325211	1325222
1326084	1326100
1328898	1328910
1365860	1365874
1365984	1365996
1380856	1380863
1385594	1385609
1386335	1386351
1392511	1392526
1393134	1393155
1394820	1394832
1415886	1415898
1432574	1432581
1433067	1433086
1447928	1447939
1453334	1453348
1454408	1454427
1457208	1457219
1457536	1457567
1458046	1458062
1458275	1458291
1458505	1458521
1459360	1459380
1462111	1462126
1464538	1464552
1467393	1467413
>NW_025322624.1
start	end
5511	5528
17125	17132
46403	46418
51513	51526
54776	54790
58727	58743
59501	59518
59883	59897
62553	62566
65878	65891
68695	68713
85247	85270
85639	85658
91941	91957
92901	92916
94581	94600
98921	98937
111052	111065
115946	115962
128014	128030
131637	131645
133540	133546
136325	136338
136369	136386
154226	154243
154752	154767
162211	162229
171512	171524
184701	184720
186735	186755
198844	198858
200429	200439
201799	201805
222901	222916
226152	226165
227300	227321
231709	231729
237735	237744
241800	241811
246026	246043
246255	246274
257813	257829
264697	264709
264999	265010
271280	271297
276888	276902
279265	279278
279355	279370
285936	285955
293354	293370
293971	293986
294520	294535
295132	295149
297878	297889
313862	313876
318642	318654
340676	340688
360421	360439
360462	360481
377251	377264
380457	380470
381121	381134
386434	386449
389112	389117
405589	405597
412179	412194
418047	418061
418651	418665
431237	431255
432637	432654
448439	448453
466651	466664
468793	468808
485717	485733
486783	486798
490253	490265
492818	492832
493011	493023
513607	513621
521527	521541
539882	539897
540123	540136
540846	540858
545462	545477
548711	548726
548731	548751
556485	556498
562906	562928
567235	567249
581368	581385
583267	583272
583752	583764
584553	584569
584668	584682
602153	602172
605641	605655
616803	616819
619024	619040
626475	626490
628850	628863
631782	631798
638183	638202
661091	661107
665762	665778
665788	665803
668499	668517
676776	676791
677002	677018
677230	677245
677730	677762
686782	686796
711519	711540
712776	712791
748448	748463
748971	748984
749387	749408
770008	770027
770319	770334
791233	791247
791615	791630
802449	802465
804659	804675
806879	806895
809878	809890
814229	814241
814680	814694
816150	816165
824627	824643
847912	847923
852146	852162
855019	855031
866373	866388
890423	890439
902215	902223
912643	912648
915126	915141
916206	916223
935673	935685
936629	936651
937922	937935
948151	948168
952280	952298
957557	957563
971570	971579
985947	985963
990993	991006
993284	993298
999146	999158
1000784	1000789
1000895	1000909
1001196	1001212
1003250	1003267
1003441	1003454
1015235	1015245
1027740	1027753
1032957	1032966
1042135	1042147
1047111	1047126
1053444	1053466
1053972	1053987
1054148	1054167
1065574	1065588
1066146	1066159
1071792	1071807
1078262	1078275
1079176	1079188
1082469	1082481
1084366	1084378
1089697	1089711
1090139	1090153
1090208	1090216
1090474	1090489
1102699	1102714
1108405	1108418
1109834	1109839
1109841	1109846
1110191	1110206
1112356	1112364
1118870	1118884
1126784	1126799
1128387	1128399
1170102	1170116
1180112	1180127
1180340	1180356
1180570	1180585
1190668	1190685
1203297	1203302
1254644	1254659
1256862	1256878
1291098	1291114
1294809	1294825
1295506	1295512
1313220	1313234
1326479	1326502
>NW_025322625.1
start	end
6880	6895
22900	22915
23683	23699
27230	27244
28318	28332
30390	30406
63717	63729
69170	69183
70781	70796
87158	87176
89807	89824
93744	93753
93814	93827
95254	95268
98307	98320
107930	107944
107954	107968
133505	133520
137820	137834
149647	149662
157362	157374
159431	159445
163553	163567
165164	165180
188827	188842
188851	188866
199848	199864
200076	200089
200529	200544
200756	200772
200983	200999
201210	201226
201438	201452
201891	201907
211784	211791
234236	234241
246101	246114
253242	253258
257401	257415
266995	267009
268482	268496
270226	270237
270453	270468
270682	270698
274851	274866
274881	274900
274969	274988
283107	283121
293406	293422
296620	296638
309185	309199
312101	312119
312125	312139
316311	316328
321985	322001
322928	322940
333221	333234
350838	350853
358711	358723
362593	362598
392685	392690
394896	394912
408687	408699
413488	413501
428075	428090
445033	445052
475444	475451
492637	492649
521900	521913
546414	546420
551694	551710
554757	554774
554950	554966
563907	563926
564213	564227
565410	565427
573231	573245
584549	584561
593373	593394
593475	593497
605940	605954
612724	612729
619140	619159
622537	622555
624945	624959
628772	628788
629977	629982
646577	646590
649144	649157
651313	651334
662240	662259
668773	668790
668834	668854
708975	708988
711531	711536
713700	713720
720300	720313
725273	725291
733643	733660
733706	733724
773425	773443
773574	773588
778535	778552
778986	778999
783928	783947
790516	790521
790536	790556
797454	797466
804901	804915
807679	807692
812213	812228
813297	813311
815978	815990
818911	818929
828624	828637
833923	833935
834882	834900
849009	849020
860341	860357
884250	884268
890497	890514
900716	900730
906037	906053
906173	906191
912223	912238
925463	925475
936239	936257
938761	938773
942093	942105
960379	960395
967993	968007
971551	971563
971881	971897
974086	974098
979345	979352
994696	994710
995634	995648
998105	998121
1025728	1025740
1040328	1040343
1041554	1041576
1047093	1047106
1104015	1104026
1108383	1108399
1110103	1110119
1110212	1110223
1111415	1111433
1130657	1130675
1132343	1132360
1133233	1133248
1138152	1138164
1146341	1146354
1185802	1185808
1196932	1196948
1203761	1203778
1240563	1240581
1241216	1241231
1244031	1244045
1249193	1249207
1252666	1252681
1253977	1253992
>NW_025322626.1
start	end
6169	6184
6591	6603
6916	6929
7249	7255
35800	35815
36520	36532
37809	37824
58267	58281
58976	58994
60271	60287
65786	65799
81032	81046
87887	87906
89446	89465
91392	91397
101545	101563
104367	104383
110035	110040
116429	116436
124899	124913
125508	125520
126984	126997
127938	127957
128242	128257
137399	137414
148286	148302
182590	182602
213021	213039
218912	218930
219140	219156
220093	220105
220828	220842
222089	222096
222098	222103
246074	246090
248538	248554
255427	255439
255449	255465
268139	268151
270049	270068
270092	270103
271575	271591
278736	278751
278792	278809
279042	279048
279330	279336
280472	280492
281157	281171
315316	315322
337259	337279
338580	338588
355195	355211
385475	385489
387265	387282
390925	390939
400465	400479
410082	410096
411840	411854
413070	413085
421605	421618
444033	444050
456946	456962
486112	486128
529731	529744
576054	576066
576475	576487
589373	589386
632822	632839
633583	633594
634545	634559
639247	639265
639489	639503
640069	640087
646307	646323
661300	661318
669406	669420
673798	673817
674289	674305
674598	674613
724253	724271
728629	728646
815073	815086
815812	815824
832181	832198
838913	838928
839680	839695
849666	849679
855055	855070
863412	863429
863509	863523
872732	872746
884382	884396
888604	888620
916824	916841
923818	923830
931822	931839
934642	934659
936449	936461
936759	936772
937460	937469
938743	938759
941400	941407
945546	945560
955702	955723
956232	956245
958277	958282
959760	959776
984625	984637
988000	988015
989409	989425
994035	994054
997115	997132
998066	998082
999079	999096
1000457	1000462
1016925	1016944
1017237	1017253
1018783	1018801
1019093	1019109
1019210	1019215
1020140	1020153
1020634	1020654
1020947	1020962
1022489	1022508
1022801	1022816
1024346	1024364
1024657	1024673
1026203	1026217
1026514	1026529
1026630	1026641
1028059	1028077
1028371	1028386
1029916	1029934
1030228	1030243
1031277	1031289
1031773	1031791
1032084	1032100
1033628	1033642
1033938	1033954
1035484	1035502
1035796	1035811
1037341	1037359
1037653	1037667
1038702	1038715
1039198	1039217
1039509	1039525
1041084	1041097
1049826	1049838
1049879	1049894
1060151	1060167
1065161	1065178
1066478	1066495
1072990	1073012
1073846	1073863
1086971	1086986
1089066	1089081
1102726	1102740
1103748	1103764
1108591	1108607
1112551	1112572
1113015	1113023
1113067	1113083
1118289	1118304
1132318	1132329
1136757	1136773
1137873	1137890
1138164	1138181
1138486	1138500
1141509	1141521
1149698	1149712
1149746	1149768
1164065	1164078
>NW_025322627.1
start	end
7681	7686
42476	42490
43242	43248
52013	52027
54111	54124
55483	55500
59024	59038
62273	62289
64470	64479
73060	73075
75230	75245
75510	75527
87560	87574
106576	106590
113472	113487
120765	120779
121005	121019
127081	127095
129648	129663
132097	132120
137606	137621
142565	142582
148251	148264
160488	160502
162454	162468
164744	164758
169121	169134
172573	172588
173107	173112
181032	181039
193605	193623
195779	195786
206720	206725
208237	208254
214238	214253
214568	214581
221433	221447
222735	222750
224829	224842
226326	226342
227705	227730
228349	228363
241488	241504
245382	245398
247346	247360
249472	249486
255862	255875
258355	258371
261100	261112
262413	262425
266737	266756
271433	271444
273958	273972
282681	282694
295099	295117
301120	301126
301441	301458
301599	301616
301628	301641
301757	301773
301793	301799
302068	302086
302096	302111
302226	302243
302254	302269
302538	302556
302567	302581
303827	303841
308436	308453
313150	313166
314464	314478
314493	314505
316562	316576
318027	318043
319444	319459
324186	324203
327856	327871
328707	328718
328724	328730
331679	331695
345161	345176
350165	350175
354880	354897
372757	372772
372895	372908
373554	373568
415823	415836
418046	418059
420101	420111
422125	422138
424321	424327
450902	450916
465756	465769
474045	474062
474298	474312
476141	476159
479702	479716
488370	488385
502507	502524
502574	502583
502648	502669
510654	510669
517257	517276
518784	518801
523211	523225
526558	526570
526905	526919
527545	527558
534748	534760
543491	543497
547449	547454
551115	551133
552218	552234
553735	553752
564101	564121
566360	566376
570578	570583
571542	571555
577366	577378
578264	578282
588093	588111
591095	591116
600613	600628
604764	604775
606910	606927
611072	611083
611335	611348
611826	611842
617501	617516
619343	619348
628709	628721
635116	635132
641693	641711
643219	643233
643678	643691
651608	651622
655441	655451
655482	655497
674328	674344
676379	676393
691149	691164
696651	696666
699882	699897
700239	700250
701211	701226
708800	708815
719708	719723
722781	722794
742144	742162
753614	753630
754181	754196
757576	757588
771805	771817
775059	775070
777123	777142
777812	777828
786864	786878
791213	791227
795930	795945
802145	802162
804813	804828
805017	805027
812810	812824
813163	813177
814138	814151
818329	818342
821937	821942
833191	833208
839932	839944
849066	849078
868012	868028
869493	869511
874728	874741
885293	885298
887877	887892
896190	896203
905279	905297
913159	913174
913665	913682
915616	915624
923148	923164
923205	923222
933891	933909
938879	938895
999238	999254
1004120	1004126
1007433	1007447
1011090	1011096
1011098	1011103
1014531	1014547
1018951	1018967
1020650	1020664
1023488	1023501
1033216	1033232
1050780	1050795
1052929	1052942
1053349	1053368
1054288	1054301
1068773	1068786
1069193	1069209
1079226	1079244
1083467	1083483
1085319	1085334
1086649	1086661
1100276	1100293
1103154	1103169
1104085	1104090
1111139	1111153
1113728	1113739
1114147	1114164
1124747	1124761
1132346	1132358
1134367	1134372
1138454	1138471
1140847	1140861
1144248	1144264
1144669	1144687
1148795	1148807
1151666	1151680
1155093	1155109
1162151	1162165
>NW_025322628.1
start	end
973	985
16152	16170
20203	20216
22559	22573
22954	22970
23254	23269
24586	24603
24897	24910
30111	30128
30422	30436
33616	33628
34291	34306
36097	36112
36211	36223
38690	38695
39165	39178
45425	45442
50732	50747
52992	53008
62298	62305
62309	62314
69023	69037
69418	69432
69719	69734
71065	71082
71376	71388
76824	76834
83914	83933
84400	84412
88676	88695
93586	93602
122931	122943
141044	141053
143774	143789
145775	145790
150333	150348
170497	170508
171836	171851
172687	172702
193662	193677
203747	203761
204049	204064
209265	209280
214719	214736
222348	222365
254990	255007
256801	256816
257562	257580
265067	265085
267942	267969
271687	271705
273354	273373
279435	279449
280583	280597
281210	281228
281531	281545
286526	286539
287046	287064
289430	289442
290693	290710
293386	293403
296498	296512
298090	298101
299898	299906
321315	321331
329565	329583
336288	336300
337310	337326
342518	342532
345418	345431
345587	345601
345687	345708
348405	348420
350185	350197
354018	354036
354260	354281
363964	363978
368710	368720
386010	386026
386909	386920
398299	398316
398343	398360
399694	399707
410785	410801
423388	423398
424905	424919
430392	430413
439088	439105
439111	439129
442480	442494
442921	442927
443593	443610
449409	449429
461875	461890
475877	475896
477467	477485
494884	494897
495383	495394
497379	497394
497910	497928
500829	500841
501392	501408
519879	519901
522677	522692
533595	533609
547689	547705
559054	559065
582405	582418
584035	584049
586593	586613
589075	589087
591513	591528
596217	596223
607127	607141
609550	609567
614292	614297
614299	614306
617630	617642
627879	627893
659192	659208
668573	668589
675362	675387
675460	675477
675488	675503
675544	675549
697266	697281
704252	704266
707958	707974
711665	711681
715368	715384
719074	719089
745007	745025
745764	745781
753842	753858
754421	754437
755532	755546
767303	767311
800522	800536
813446	813458
820317	820323
824903	824919
825494	825509
832245	832258
840294	840308
864272	864284
864707	864725
869220	869233
869331	869345
869632	869648
871450	871467
875917	875922
876468	876481
882965	882978
884635	884650
886790	886803
887780	887796
916744	916757
918096	918106
919369	919374
919484	919502
919626	919644
920107	920115
920127	920147
922430	922447
928779	928793
929081	929097
930603	930620
933052	933068
933655	933671
933989	934001
936174	936195
937416	937422
939945	939956
940032	940047
940196	940215
948938	948955
950967	950983
961512	961524
964588	964607
965964	965978
968784	968799
976918	976934
977435	977452
983100	983112
985591	985604
1001627	1001638
1001811	1001826
1004008	1004023
1011610	1011625
1014042	1014054
1030876	1030893
1032696	1032709
1033205	1033218
1039916	1039936
1060075	1060092
1061634	1061640
1061874	1061889
1062197	1062213
1063573	1063584
1107735	1107748
1109622	1109636
1118520	1118525
1118527	1118536
>NW_025322629.1
start	end
2918	2935
3371	3386
3778	3784
28246	28260
30840	30859
35475	35491
36628	36642
42273	42286
42795	42806
44226	44240
46699	46712
46898	46916
48372	48387
52585	52603
60652	60668
66173	66210
66892	66906
67017	67034
67057	67063
67073	67094
71123	71137
80641	80657
82781	82787
89260	89276
91797	91811
97572	97587
109964	109978
110416	110432
115769	115790
116182	116200
119544	119558
131749	131765
140521	140537
161689	161695
164810	164825
167276	167292
167577	167593
173903	173917
177136	177143
183948	183953
184001	184015
185625	185630
187865	187882
188105	188122
188688	188703
191378	191397
192681	192698
193042	193059
193947	193962
196267	196281
200944	200956
203150	203162
205120	205132
217336	217348
223190	223199
227387	227403
261392	261401
266345	266351
272323	272339
286476	286481
302164	302176
303661	303682
315714	315731
331229	331243
333081	333096
335780	335791
347591	347607
348046	348061
348447	348460
350778	350793
371121	371126
371128	371133
383739	383759
384122	384134
387910	387928
388206	388221
390708	390718
393136	393153
395738	395750
404767	404772
420540	420558
442010	442024
448002	448017
448620	448627
457464	457480
467102	467116
482581	482597
482690	482705
484338	484354
496255	496274
497752	497769
512132	512146
512241	512253
512897	512914
525948	525964
533268	533282
539284	539303
541371	541387
550619	550633
560041	560065
560128	560145
566927	566943
568021	568037
573431	573443
575005	575016
590821	590832
600563	600578
624142	624159
627918	627930
638795	638809
642655	642661
642663	642668
642954	642971
648190	648209
648216	648223
676070	676084
678998	679017
679050	679056
680170	680187
684765	684787
689478	689498
697266	697285
703750	703765
704459	704470
706289	706303
706344	706359
714670	714735
714749	714770
714788	714801
719774	719791
727078	727092
748401	748416
748467	748475
748854	748871
762920	762932
764717	764722
765285	765304
775812	775829
789682	789698
827105	827122
827753	827769
836826	836843
848380	848394
849254	849268
850559	850575
852101	852117
852295	852310
854529	854542
878677	878692
896663	896678
899575	899589
904208	904221
906711	906723
929592	929605
948624	948639
949052	949067
955650	955663
962932	962937
963138	963153
963380	963394
963997	964009
969190	969204
977738	977754
982294	982308
982536	982553
992357	992374
992466	992479
993695	993708
1014371	1014389
1022706	1022721
1033804	1033816
1037478	1037490
1043397	1043409
1044959	1044975
1045201	1045215
1046442	1046455
1063244	1063257
1066864	1066878
1071407	1071422
1074791	1074805
1086527	1086552
1089111	1089126
1090733	1090743
1091021	1091036
1095473	1095487
>NW_025322630.1
start	end
33446	33461
34919	34933
37070	37092
37926	37938
39654	39677
50368	50382
51088	51094
51208	51224
58372	58386
80754	80771
85093	85099
85102	85107
101796	101811
103403	103417
110004	110019
110091	110096
131550	131565
150252	150271
158304	158322
158479	158484
158486	158491
159523	159529
167036	167052
167588	167610
172880	172892
195476	195491
197749	197769
211033	211038
211576	211596
211667	211681
228229	228244
228678	228687
235346	235362
241503	241521
243274	243289
243874	243890
245136	245148
246335	246350
248702	248717
268382	268395
296112	296120
329545	329560
337494	337509
343155	343170
359267	359283
372547	372563
376874	376889
376973	376983
377383	377398
380262	380279
380465	380479
380877	380892
381535	381550
382037	382056
382060	382075
384414	384428
384433	384452
384754	384767
386865	386879
399821	399834
410997	411013
411216	411234
427002	427009
427031	427046
430530	430545
438055	438069
458199	458212
464284	464299
470385	470399
473236	473251
476085	476099
478933	478946
481780	481794
484626	484641
486731	486745
502982	502995
505411	505423
509471	509488
531846	531863
551058	551066
572058	572075
573880	573895
574817	574828
578800	578814
578845	578857
591340	591354
604461	604479
620954	620965
640481	640497
640663	640676
641422	641436
648266	648271
656186	656192
670168	670181
676759	676771
697789	697804
707459	707475
711339	711344
711347	711352
723021	723032
726473	726487
734121	734126
734128	734134
736204	736217
742916	742928
743753	743769
756915	756929
757593	757606
764079	764092
781954	781959
781961	781967
792510	792521
794616	794628
797623	797636
798657	798669
802169	802174
802445	802458
809828	809840
814255	814260
820705	820726
836841	836853
840835	840840
846053	846068
862413	862421
913439	913452
917487	917504
921622	921636
924855	924870
936957	936974
937270	937284
943746	943758
943821	943837
947894	947913
951762	951767
952323	952334
955564	955576
958879	958893
959624	959638
982646	982659
985866	985877
986872	986888
989024	989044
1006431	1006453
1008298	1008309
1008525	1008541
1025076	1025090
1028307	1028319
1035671	1035685
1057804	1057820
1059317	1059332
1059812	1059826
1060123	1060140
1060440	1060447
1061367	1061385
1077942	1077956
1078394	1078407
>NW_025322631.1
start	end
1193	1205
4875	4887
7816	7835
9361	9375
13427	13442
21668	21682
24763	24777
58433	58448
76281	76289
82655	82672
99474	99488
103115	103130
107150	107161
109277	109291
110237	110252
119537	119542
121097	121116
121431	121447
122621	122636
122719	122736
124497	124512
126735	126753
129264	129281
130471	130486
133220	133231
140997	141003
142895	142911
143655	143671
151336	151352
156146	156161
162351	162370
166035	166050
179871	179890
180015	180028
180207	180219
181711	181726
195536	195551
202654	202668
208534	208540
211193	211209
212050	212063
213524	213529
227746	227761
238131	238148
241447	241465
259454	259467
272410	272429
272554	272570
274307	274323
279606	279619
283335	283354
287298	287313
289350	289364
293027	293041
295102	295119
297602	297608
302068	302083
305927	305945
314603	314614
320044	320058
335172	335188
345688	345704
346380	346390
358608	358624
370907	370921
373882	373899
378520	378534
378599	378615
382104	382120
382186	382201
389129	389134
389955	389970
390636	390650
412124	412139
412739	412753
433644	433658
434622	434634
435493	435508
435611	435627
436281	436298
456074	456079
460316	460331
463320	463336
464307	464320
494278	494296
503340	503356
504328	504339
513986	514003
527088	527100
549118	549136
550975	550992
553201	553217
553409	553423
557718	557731
561465	561471
563785	563799
571489	571505
574133	574147
584376	584392
591468	591473
591475	591481
593663	593678
603447	603458
606803	606815
614550	614566
615224	615236
618242	618258
630408	630415
674064	674074
685363	685376
685580	685597
685851	685866
686530	686544
687855	687873
687913	687929
688227	688241
688566	688582
689289	689303
689908	689926
697590	697608
701092	701106
703524	703539
704168	704176
704367	704377
707729	707746
716949	716959
718387	718402
718644	718657
720298	720313
734900	734905
761537	761555
764585	764598
765109	765123
767576	767587
790476	790495
796570	796575
798103	798115
799524	799540
809462	809471
836273	836288
847444	847461
852632	852647
863948	863959
872478	872495
877291	877305
888929	888945
889118	889133
889249	889267
909486	909502
926635	926647
932383	932400
935996	936012
936185	936200
936305	936323
971163	971169
974184	974198
982097	982114
983403	983420
984113	984129
992724	992735
1047673	1047689
1057929	1057941
1063582	1063600
1069101	1069114
>NW_025322632.1
start	end
625	640
1792	1807
3510	3529
3777	3794
4829	4843
6355	6372
9057	9074
10863	10883
14428	14445
17648	17669
18273	18286
18651	18665
18869	18885
19593	19604
20211	20227
20309	20324
24320	24333
29174	29193
42373	42389
46341	46362
64804	64818
68568	68582
76918	76935
77422	77433
77657	77662
77880	77891
78194	78206
85448	85467
87218	87234
102165	102175
107203	107218
111295	111300
123473	123485
129813	129825
136329	136345
147711	147724
151468	151484
153788	153803
157033	157049
157089	157107
165491	165507
171625	171643
176380	176391
176459	176476
177397	177417
181552	181557
195273	195289
198941	198947
210197	210217
210343	210357
212285	212303
213248	213259
219680	219696
222312	222329
223703	223708
225624	225640
229821	229835
241262	241275
247197	247209
250769	250787
262747	262764
312002	312018
316591	316605
322700	322710
330057	330074
337152	337170
338803	338819
356355	356371
372603	372618
373051	373061
377245	377258
394645	394665
414933	414949
428410	428426
446109	446114
461898	461919
473958	473973
475022	475036
475553	475567
476812	476828
476876	476886
478306	478322
482646	482662
484965	484970
485152	485169
502693	502705
503105	503119
513265	513277
518735	518753
520608	520618
525572	525586
535624	535640
537458	537468
557032	557042
557164	557177
572229	572246
577807	577818
581394	581406
583606	583617
588446	588461
597610	597630
603308	603321
604925	604938
621585	621600
638569	638584
639185	639200
650346	650364
663705	663724
670011	670027
681655	681669
684060	684076
684198	684212
721537	721556
723173	723188
724187	724197
724348	724366
725419	725424
725426	725431
739071	739087
770310	770317
777656	777671
778331	778351
792459	792473
806391	806408
813526	813543
839420	839435
843283	843299
848335	848348
848524	848542
850333	850349
850947	850959
867647	867664
875009	875029
908659	908671
920081	920095
949374	949386
952135	952150
962296	962313
964389	964403
964435	964454
964760	964773
966914	966931
967217	967233
967546	967560
969876	969890
980890	980905
983731	983744
995680	995696
1016496	1016501
1016503	1016509
1024213	1024229
1031188	1031203
1055647	1055662
1060465	1060482
1067369	1067381
>NW_025322633.1
start	end
2598	2614
13128	13139
34961	34978
38773	38789
44084	44106
53160	53167
53765	53785
57228	57242
58182	58202
87762	87779
88447	88463
93336	93349
115204	115221
118243	118256
119048	119065
119456	119471
124608	124622
128813	128828
146164	146177
147208	147223
150842	150853
155249	155254
155933	155949
180701	180715
181446	181457
187437	187452
199375	199391
205510	205528
211446	211460
214284	214299
218337	218352
219080	219095
227065	227078
228040	228053
230984	231004
233707	233721
240153	240168
240453	240470
241022	241039
254771	254786
256332	256349
257146	257161
257446	257460
265929	265943
272666	272682
279007	279022
279752	279766
286393	286413
287227	287245
287480	287486
287781	287796
297521	297539
298290	298304
302862	302875
307868	307881
314964	314978
323319	323339
324161	324174
324451	324465
324832	324847
326928	326945
326953	326968
371647	371664
377467	377481
381912	381919
389403	389423
399177	399192
407260	407274
408003	408018
414893	414906
415637	415647
431624	431637
432088	432102
442942	442957
450333	450353
451003	451022
452245	452266
453016	453030
485709	485714
488688	488701
488718	488729
